go,cluster,parent,parentSimScore,score,size,term,parentTerm
GO:0048580,33,GO:0051241,0.667,3.5202410825910655,0,regulation of post-embryonic development,negative regulation of multicellular organismal process
GO:0032271,47,GO:0044085,0.648,3.5202410825910655,0,regulation of protein polymerization,cellular component biogenesis
GO:0050714,25,GO:0046903,0.73,3.5202410825910655,6,positive regulation of protein secretion,secretion
GO:0046883,48,GO:0065008,0.528,3.5202410825910655,1,regulation of hormone secretion,regulation of biological quality
GO:0042063,13,GO:0022008,0.62,3.5202410825910655,0,gliogenesis,neurogenesis
GO:0032024,38,GO:0015833,0.81,3.5202410825910655,1,positive regulation of insulin secretion,peptide transport
GO:0009749,16,GO:0070887,0.418,3.5202410825910655,0,response to glucose,cellular response to chemical stimulus
GO:0009743,16,GO:0070887,0.418,3.5202410825910655,0,response to carbohydrate,cellular response to chemical stimulus
GO:0048284,36,GO:0006996,0.577,3.5202410825910655,8,organelle fusion,organelle organization
GO:0009855,13,GO:0022008,0.394,3.5202410825910655,0,determination of bilateral symmetry,neurogenesis
GO:0034612,16,GO:0070887,0.406,3.5202410825910655,0,response to tumor necrosis factor,cellular response to chemical stimulus
GO:1900182,6,GO:0008104,0.605,3.5202410825910655,11,positive regulation of protein localization to nucleus,protein localization
GO:0051146,68,GO:0061061,0.937,3.5202410825910655,1,striated muscle cell differentiation,muscle structure development
GO:0097190,10,GO:0010941,0.732,3.5202410825910655,6,apoptotic signaling pathway,regulation of cell death
GO:0012501,10,GO:0010941,0.89,3.5202410825910655,39,programmed cell death,regulation of cell death
GO:0060795,13,GO:0022008,0.583,3.5202410825910655,0,cell fate commitment involved in formation of primary germ layer,neurogenesis
GO:0071902,37,GO:0044093,0.795,3.5202410825910655,7,positive regulation of protein serine/threonine kinase activity,positive regulation of molecular function
GO:0045860,37,GO:0044093,0.855,3.5202410825910655,8,positive regulation of protein kinase activity,positive regulation of molecular function
GO:1902532,14,GO:0007166,0.448,3.5202410825910655,0,negative regulation of intracellular signal transduction,cell surface receptor signaling pathway
GO:0032434,12,GO:0051247,0.667,3.5202410825910655,1,regulation of proteasomal ubiquitin-dependent protein catabolic process,positive regulation of protein metabolic process
GO:0031331,35,GO:0044265,0.662,3.5202410825910655,1,positive regulation of cellular catabolic process,cellular macromolecule catabolic process
GO:0000209,20,GO:0043412,0.553,3.5202410825910655,65,protein polyubiquitination,macromolecule modification
GO:0009755,30,GO:0009725,0.922,3.5202410825910655,12,hormone-mediated signaling pathway,response to hormone
GO:0043687,20,GO:0043412,0.445,3.5202410825910655,1,post-translational protein modification,macromolecule modification
GO:0061138,28,GO:0035239,0.386,3.5202410825910655,1,morphogenesis of a branching epithelium,tube morphogenesis
GO:0042147,43,GO:0046907,0.677,3.5202410825910655,28,"retrograde transport, endosome to Golgi",intracellular transport
GO:0009451,20,GO:0043412,0.622,3.5202410825910655,11,RNA modification,macromolecule modification
GO:1903509,63,GO:0006629,0.685,3.5202410825910655,0,liposaccharide metabolic process,lipid metabolic process
GO:1901136,69,GO:1901135,0.752,3.5202410825910655,1,carbohydrate derivative catabolic process,carbohydrate derivative metabolic process
GO:0006664,63,GO:0006629,0.685,3.5202410825910655,1,glycolipid metabolic process,lipid metabolic process
GO:0002700,46,GO:0002376,0.671,3.5202410825910655,0,regulation of production of molecular mediator of immune response,immune system process
GO:1904781,6,GO:0008104,0.53,3.5202410825910655,3,positive regulation of protein localization to centrosome,protein localization
GO:0009953,13,GO:0022008,0.33,3.5202410825910655,1,dorsal/ventral pattern formation,neurogenesis
GO:0006890,25,GO:0046903,0.289,3.5202410825910655,22,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",secretion
GO:0000070,36,GO:0006996,0.641,3.5202410825910655,38,mitotic sister chromatid segregation,organelle organization
GO:0048260,9,GO:0051050,0.805,3.5202410825910655,0,positive regulation of receptor-mediated endocytosis,positive regulation of transport
GO:0071466,16,GO:0070887,0.723,3.5202410825910655,0,cellular response to xenobiotic stimulus,cellular response to chemical stimulus
GO:0022618,23,GO:0051128,0.418,3.5202410825910655,2,ribonucleoprotein complex assembly,regulation of cellular component organization
GO:0030716,17,GO:0050793,0.273,3.5202410825910655,4,oocyte fate determination,regulation of developmental process
GO:0072594,6,GO:0008104,0.778,3.5202410825910655,3,establishment of protein localization to organelle,protein localization
GO:0009948,13,GO:0022008,0.434,3.5202410825910655,4,anterior/posterior axis specification,neurogenesis
GO:0006261,31,GO:0034645,0.52,3.5202410825910655,13,DNA-templated DNA replication,cellular macromolecule biosynthetic process
GO:0090066,48,GO:0065008,0.756,3.5202410825910655,0,regulation of anatomical structure size,regulation of biological quality
GO:0032535,48,GO:0065008,0.751,3.5202410825910655,0,regulation of cellular component size,regulation of biological quality
GO:0000578,13,GO:0022008,0.417,3.5202410825910655,2,embryonic axis specification,neurogenesis
GO:0061640,67,GO:0051301,0.865,3.5202410825910655,3,cytoskeleton-dependent cytokinesis,cell division
GO:0008356,67,GO:0051301,0.828,3.5202410825910655,24,asymmetric cell division,cell division
GO:0045137,7,GO:0022414,0.706,3.5202410825910655,0,development of primary sexual characteristics,reproductive process
GO:0072089,29,GO:0042127,0.793,3.5202410825910655,0,stem cell proliferation,regulation of cell population proliferation
GO:2000756,12,GO:0051247,0.577,3.5202410825910655,0,regulation of peptidyl-lysine acetylation,positive regulation of protein metabolic process
GO:0071322,16,GO:0070887,0.583,3.5202410825910655,0,cellular response to carbohydrate stimulus,cellular response to chemical stimulus
GO:0050708,25,GO:0046903,0.767,3.5202410825910655,5,regulation of protein secretion,secretion
GO:0045727,18,GO:0043603,0.65,3.5202410825910655,15,positive regulation of translation,cellular amide metabolic process
GO:0042593,48,GO:0065008,0.591,3.5202410825910655,3,glucose homeostasis,regulation of biological quality
GO:0034284,16,GO:0070887,0.418,3.5202410825910655,0,response to monosaccharide,cellular response to chemical stimulus
GO:0034250,18,GO:0043603,0.654,3.5202410825910655,0,positive regulation of cellular amide metabolic process,cellular amide metabolic process
GO:0048566,45,GO:0009887,0.668,3.5202410825910655,6,embryonic digestive tract development,animal organ morphogenesis
GO:0090630,37,GO:0044093,0.834,3.5202410825910655,31,activation of GTPase activity,positive regulation of molecular function
GO:0043547,37,GO:0044093,0.884,3.5202410825910655,31,positive regulation of GTPase activity,positive regulation of molecular function
GO:0031334,47,GO:0044085,0.564,3.5202410825910655,2,positive regulation of protein-containing complex assembly,cellular component biogenesis
GO:0035017,13,GO:0022008,0.33,3.5202410825910655,2,cuticle pattern formation,neurogenesis
GO:0042307,9,GO:0051050,0.732,3.5202410825910655,4,positive regulation of protein import into nucleus,positive regulation of transport
GO:0098773,45,GO:0009887,0.511,3.5202410825910655,1,skin epidermis development,animal organ morphogenesis
GO:1901617,70,GO:1901615,0.934,3.5202410825910655,0,organic hydroxy compound biosynthetic process,organic hydroxy compound metabolic process
GO:0055002,68,GO:0061061,0.934,3.5202410825910655,4,striated muscle cell development,muscle structure development
GO:0055001,68,GO:0061061,0.939,3.5202410825910655,4,muscle cell development,muscle structure development
GO:0006399,42,GO:1901360,0.5,3.5202410825910655,2,tRNA metabolic process,organic cyclic compound metabolic process
GO:0042308,9,GO:0051050,0.615,3.5202410825910655,3,negative regulation of protein import into nucleus,positive regulation of transport
GO:0035970,5,GO:0016310,0.4,3.5202410825910655,6,peptidyl-threonine dephosphorylation,phosphorylation
GO:0006470,5,GO:0016310,0.606,3.5202410825910655,210,protein dephosphorylation,phosphorylation
GO:1904031,37,GO:0044093,0.726,3.5202410825910655,0,positive regulation of cyclin-dependent protein kinase activity,positive regulation of molecular function
GO:0090407,5,GO:0016310,0.647,3.5202410825910655,0,organophosphate biosynthetic process,phosphorylation
GO:0019637,5,GO:0016310,0.688,3.5202410825910655,0,organophosphate metabolic process,phosphorylation
GO:0007026,49,GO:0007017,0.604,3.5202410825910655,4,negative regulation of microtubule depolymerization,microtubule-based process
GO:0048644,68,GO:0061061,0.771,3.5202410825910655,6,muscle organ morphogenesis,muscle structure development
GO:0001763,28,GO:0035239,0.412,3.5202410825910655,0,morphogenesis of a branching structure,tube morphogenesis
GO:0016197,25,GO:0046903,0.335,3.5202410825910655,22,endosomal transport,secretion
GO:0009408,8,GO:0009628,0.83,3.5202410825910655,60,response to heat,response to abiotic stimulus
GO:0009266,8,GO:0009628,0.871,3.5202410825910655,6,response to temperature stimulus,response to abiotic stimulus
GO:0035821,59,GO:0044419,0.571,3.5202410825910655,0,modulation of process of another organism,biological process involved in interspecies interaction between organisms
GO:0050778,46,GO:0002376,0.708,3.5202410825910655,0,positive regulation of immune response,immune system process
GO:0070588,26,GO:0006810,0.429,3.5202410825910655,39,calcium ion transmembrane transport,transport
GO:1901658,69,GO:1901135,0.635,3.5202410825910655,0,glycosyl compound catabolic process,carbohydrate derivative metabolic process
GO:0046466,63,GO:0006629,0.619,3.5202410825910655,0,membrane lipid catabolic process,lipid metabolic process
GO:0016137,69,GO:1901135,0.608,3.5202410825910655,0,glycoside metabolic process,carbohydrate derivative metabolic process
GO:0009416,8,GO:0009628,0.801,3.5202410825910655,0,response to light stimulus,response to abiotic stimulus
GO:0002697,46,GO:0002376,0.671,3.5202410825910655,0,regulation of immune effector process,immune system process
GO:0031330,35,GO:0044265,0.578,3.5202410825910655,0,negative regulation of cellular catabolic process,cellular macromolecule catabolic process
GO:0071695,17,GO:0050793,0.347,3.5202410825910655,0,anatomical structure maturation,regulation of developmental process
GO:0045927,44,GO:0040008,0.925,3.5202410825910655,1,positive regulation of growth,regulation of growth
GO:0050878,48,GO:0065008,0.582,3.5202410825910655,0,regulation of body fluid levels,regulation of biological quality
GO:0031123,42,GO:1901360,0.438,3.5202410825910655,18,RNA 3'-end processing,organic cyclic compound metabolic process
GO:0006397,42,GO:1901360,0.521,3.5202410825910655,131,mRNA processing,organic cyclic compound metabolic process
GO:0022406,75,GO:0022406,0.999,3.5195566964155476,0,membrane docking,membrane docking
GO:0140056,75,GO:0022406,0.997,3.5195566964155476,0,organelle localization by membrane tethering,membrane docking
GO:0099504,25,GO:0046903,0.323,3.5136508973283855,0,synaptic vesicle cycle,secretion
GO:0099003,25,GO:0046903,0.323,3.5136508973283855,0,vesicle-mediated transport in synapse,secretion
GO:0001505,48,GO:0065008,0.743,3.5136508973283855,2,regulation of neurotransmitter levels,regulation of biological quality
GO:0000956,35,GO:0044265,0.815,3.5064143487328874,22,nuclear-transcribed mRNA catabolic process,cellular macromolecule catabolic process
GO:0006402,35,GO:0044265,0.837,3.5064143487328874,11,mRNA catabolic process,cellular macromolecule catabolic process
GO:0045088,57,GO:0009607,0.651,3.5047724418247674,3,regulation of innate immune response,response to biotic stimulus
GO:0006415,23,GO:0051128,0.337,3.481898456779326,5,translational termination,regulation of cellular component organization
GO:0051236,6,GO:0008104,0.656,3.473169270248637,0,establishment of RNA localization,protein localization
GO:0050658,6,GO:0008104,0.656,3.473169270248637,10,RNA transport,protein localization
GO:0050657,38,GO:0015833,0.533,3.473169270248637,0,nucleic acid transport,peptide transport
GO:0015931,38,GO:0015833,0.554,3.473169270248637,0,nucleobase-containing compound transport,peptide transport
GO:0051346,37,GO:0044093,0.744,3.473169270248637,0,negative regulation of hydrolase activity,positive regulation of molecular function
GO:0001556,17,GO:0050793,0.33,1.8950406981093242,15,oocyte maturation,regulation of developmental process
GO:0043487,12,GO:0051247,0.431,1.8950406981093242,0,regulation of RNA stability,positive regulation of protein metabolic process
GO:0002920,46,GO:0002376,0.671,1.8950406981093242,0,regulation of humoral immune response,immune system process
GO:0060631,2,GO:0010564,0.702,1.8950406981093242,2,regulation of meiosis I,regulation of cell cycle process
GO:0035046,55,GO:0051640,0.714,1.8950406981093242,11,pronuclear migration,organelle localization
GO:0002759,46,GO:0002376,0.671,1.8950406981093242,0,regulation of antimicrobial humoral response,immune system process
GO:0044458,23,GO:0051128,0.293,1.8950406981093242,2,motile cilium assembly,regulation of cellular component organization
GO:0099558,23,GO:0051128,0.308,1.8950406981093242,1,maintenance of synapse structure,regulation of cellular component organization
GO:0043954,23,GO:0051128,0.326,1.8950406981093242,0,cellular component maintenance,regulation of cellular component organization
GO:0016198,73,GO:0008037,0.85,1.8950406981093242,0,axon choice point recognition,cell recognition
GO:0007343,27,GO:0045321,0.899,1.8950406981093242,0,egg activation,leukocyte activation
GO:0002784,46,GO:0002376,0.671,1.8950406981093242,0,regulation of antimicrobial peptide production,immune system process
GO:0040018,44,GO:0040008,0.859,1.8950406981093242,59,positive regulation of multicellular organism growth,regulation of growth
GO:0031532,60,GO:0030029,0.704,1.8950406981093242,6,actin cytoskeleton reorganization,actin filament-based process
GO:0008038,73,GO:0008037,0.995,1.8950406981093242,0,neuron recognition,cell recognition
GO:0051785,36,GO:0006996,0.501,1.8950406981093242,0,positive regulation of nuclear division,organelle organization
GO:0045836,2,GO:0010564,0.739,1.8950406981093242,5,positive regulation of meiotic nuclear division,regulation of cell cycle process
GO:0043489,35,GO:0044265,0.647,1.8950406981093242,0,RNA stabilization,cellular macromolecule catabolic process
GO:0008334,42,GO:1901360,0.313,1.8950406981093242,0,histone mRNA metabolic process,organic cyclic compound metabolic process
GO:0007616,52,GO:0003008,0.595,1.8950406981093242,7,long-term memory,system process
GO:0002831,57,GO:0009607,0.706,1.8950406981093242,0,regulation of response to biotic stimulus,response to biotic stimulus
GO:1990709,23,GO:0051128,0.302,1.8950406981093242,0,presynaptic active zone organization,regulation of cellular component organization
GO:0048790,23,GO:0051128,0.302,1.8950406981093242,3,maintenance of presynaptic active zone structure,regulation of cellular component organization
GO:0016199,73,GO:0008037,0.85,1.8950406981093242,3,axon midline choice point recognition,cell recognition
GO:0010172,28,GO:0035239,0.493,1.8950406981093242,39,embryonic body morphogenesis,tube morphogenesis
GO:2000370,9,GO:0051050,0.801,1.8950406981093242,14,positive regulation of clathrin-dependent endocytosis,positive regulation of transport
GO:2000369,9,GO:0051050,0.697,1.8950406981093242,3,regulation of clathrin-dependent endocytosis,positive regulation of transport
GO:2000300,25,GO:0046903,0.688,1.8950406981093242,1,regulation of synaptic vesicle exocytosis,secretion
GO:1903305,25,GO:0046903,0.764,1.8950406981093242,0,regulation of regulated secretory pathway,secretion
GO:1902805,55,GO:0051640,0.682,1.8950406981093242,1,positive regulation of synaptic vesicle transport,organelle localization
GO:1902803,55,GO:0051640,0.703,1.8950406981093242,0,regulation of synaptic vesicle transport,organelle localization
GO:0099111,55,GO:0051640,0.308,1.8950406981093242,0,microtubule-based transport,organelle localization
GO:0072393,36,GO:0006996,0.414,1.8950406981093242,1,microtubule anchoring at microtubule organizing center,organelle organization
GO:0072385,55,GO:0051640,0.601,1.8950406981093242,0,minus-end-directed organelle transport along microtubule,organelle localization
GO:0072384,55,GO:0051640,0.779,1.8950406981093242,2,organelle transport along microtubule,organelle localization
GO:0061842,26,GO:0006810,0.334,1.8950406981093242,0,microtubule organizing center localization,transport
GO:0060191,37,GO:0044093,0.534,1.8950406981093242,0,regulation of lipase activity,positive regulation of molecular function
GO:0051642,26,GO:0006810,0.334,1.8950406981093242,7,centrosome localization,transport
GO:0051590,26,GO:0006810,0.375,1.8950406981093242,0,positive regulation of neurotransmitter transport,transport
GO:0051588,26,GO:0006810,0.398,1.8950406981093242,0,regulation of neurotransmitter transport,transport
GO:0051028,38,GO:0015833,0.516,1.8950406981093242,22,mRNA transport,peptide transport
GO:0048488,25,GO:0046903,0.289,1.8950406981093242,15,synaptic vesicle endocytosis,secretion
GO:0046928,26,GO:0006810,0.397,1.8950406981093242,8,regulation of neurotransmitter secretion,transport
GO:0045921,25,GO:0046903,0.656,1.8950406981093242,2,positive regulation of exocytosis,secretion
GO:0045744,4,GO:0023051,0.61,1.8950406981093242,0,negative regulation of G protein-coupled receptor signaling pathway,regulation of signaling
GO:0036465,25,GO:0046903,0.292,1.8950406981093242,1,synaptic vesicle recycling,secretion
GO:0034453,36,GO:0006996,0.414,1.8950406981093242,0,microtubule anchoring,organelle organization
GO:0034067,6,GO:0008104,0.56,1.8950406981093242,2,protein localization to Golgi apparatus,protein localization
GO:0034063,47,GO:0044085,0.528,1.8950406981093242,6,stress granule assembly,cellular component biogenesis
GO:0030705,43,GO:0046907,0.776,1.8950406981093242,7,cytoskeleton-dependent intracellular transport,intracellular transport
GO:0017158,25,GO:0046903,0.756,1.8950406981093242,12,regulation of calcium ion-dependent exocytosis,secretion
GO:0010970,55,GO:0051640,0.308,1.8950406981093242,1,transport along microtubule,organelle localization
GO:0009950,13,GO:0022008,0.314,1.8950406981093242,0,dorsal/ventral axis specification,neurogenesis
GO:0008277,4,GO:0023051,0.678,1.8950406981093242,9,regulation of G protein-coupled receptor signaling pathway,regulation of signaling
GO:0007309,17,GO:0050793,0.312,1.8950406981093242,0,oocyte axis specification,regulation of developmental process
GO:0001956,26,GO:0006810,0.375,1.8950406981093242,6,positive regulation of neurotransmitter secretion,transport
GO:2001022,34,GO:0048584,0.752,1.8950406981093242,0,positive regulation of response to DNA damage stimulus,positive regulation of response to stimulus
GO:2001020,34,GO:0048584,0.656,1.8950406981093242,1,regulation of response to DNA damage stimulus,positive regulation of response to stimulus
GO:2000781,34,GO:0048584,0.666,1.8950406981093242,1,positive regulation of double-strand break repair,positive regulation of response to stimulus
GO:2000779,34,GO:0048584,0.57,1.8950406981093242,1,regulation of double-strand break repair,positive regulation of response to stimulus
GO:1905168,34,GO:0048584,0.636,1.8950406981093242,1,positive regulation of double-strand break repair via homologous recombination,positive regulation of response to stimulus
GO:0097428,24,GO:0006396,0.31,1.8950406981093242,5,protein maturation by iron-sulfur cluster transfer,RNA processing
GO:0080135,34,GO:0048584,0.72,1.8950406981093242,1,regulation of cellular response to stress,positive regulation of response to stimulus
GO:0051604,24,GO:0006396,0.418,1.8950406981093242,5,protein maturation,RNA processing
GO:0045739,34,GO:0048584,0.752,1.8950406981093242,1,positive regulation of DNA repair,positive regulation of response to stimulus
GO:0010569,34,GO:0048584,0.556,1.8950406981093242,3,regulation of double-strand break repair via homologous recombination,positive regulation of response to stimulus
GO:0006289,50,GO:0006974,0.764,1.8950406981093242,30,nucleotide-excision repair,cellular response to DNA damage stimulus
GO:0006282,34,GO:0048584,0.612,1.8950406981093242,2,regulation of DNA repair,positive regulation of response to stimulus
GO:0000160,14,GO:0007166,0.309,1.8950406981093242,1,phosphorelay signal transduction system,cell surface receptor signaling pathway
GO:0071774,16,GO:0070887,0.459,1.8950406981093242,0,response to fibroblast growth factor,cellular response to chemical stimulus
GO:0044344,16,GO:0070887,0.64,1.8950406981093242,0,cellular response to fibroblast growth factor stimulus,cellular response to chemical stimulus
GO:0008543,16,GO:0070887,0.64,1.8950406981093242,7,fibroblast growth factor receptor signaling pathway,cellular response to chemical stimulus
GO:0009306,25,GO:0046903,0.823,1.8950406981093242,18,protein secretion,secretion
GO:0002790,38,GO:0015833,0.878,1.8950406981093242,0,peptide secretion,peptide transport
GO:0070126,23,GO:0051128,0.293,1.8950406981093242,2,mitochondrial translational termination,regulation of cellular component organization
GO:0007005,36,GO:0006996,0.667,1.8950406981093242,38,mitochondrion organization,organelle organization
GO:0000002,36,GO:0006996,0.47,1.8950406981093242,2,mitochondrial genome maintenance,organelle organization
GO:0090598,7,GO:0022414,0.699,1.8950406981093242,0,male anatomical structure morphogenesis,reproductive process
GO:0045138,7,GO:0022414,0.681,1.8950406981093242,80,nematode male tail tip morphogenesis,reproductive process
GO:0009957,19,GO:0009888,0.726,1.8950406981093242,7,epidermal cell fate specification,tissue development
GO:1901343,13,GO:0022008,0.447,1.8950406981093242,0,negative regulation of vasculature development,neurogenesis
GO:0090287,16,GO:0070887,0.713,1.8950406981093242,0,regulation of cellular response to growth factor stimulus,cellular response to chemical stimulus
GO:0071456,8,GO:0009628,0.671,1.8950406981093242,4,cellular response to hypoxia,response to abiotic stimulus
GO:0071453,8,GO:0009628,0.671,1.8950406981093242,0,cellular response to oxygen levels,response to abiotic stimulus
GO:0045746,4,GO:0023051,0.657,1.8950406981093242,8,negative regulation of Notch signaling pathway,regulation of signaling
GO:0043620,50,GO:0006974,0.533,1.8950406981093242,1,regulation of DNA-templated transcription in response to stress,cellular response to DNA damage stimulus
GO:0043618,50,GO:0006974,0.527,1.8950406981093242,0,regulation of transcription from RNA polymerase II promoter in response to stress,cellular response to DNA damage stimulus
GO:0042264,20,GO:0043412,0.388,1.8950406981093242,2,peptidyl-aspartic acid hydroxylation,macromolecule modification
GO:0036294,8,GO:0009628,0.671,1.8950406981093242,0,cellular response to decreased oxygen levels,response to abiotic stimulus
GO:0018202,20,GO:0043412,0.449,1.8950406981093242,0,peptidyl-histidine modification,macromolecule modification
GO:0018197,20,GO:0043412,0.401,1.8950406981093242,1,peptidyl-aspartic acid modification,macromolecule modification
GO:0018196,20,GO:0043412,0.441,1.8950406981093242,0,peptidyl-asparagine modification,macromolecule modification
GO:0018126,20,GO:0043412,0.465,1.8950406981093242,1,protein hydroxylation,macromolecule modification
GO:0008593,4,GO:0023051,0.735,1.8950406981093242,8,regulation of Notch signaling pathway,regulation of signaling
GO:0051307,54,GO:0007059,0.797,1.8950406981093242,13,meiotic chromosome separation,chromosome segregation
GO:0051304,54,GO:0007059,0.859,1.8950406981093242,4,chromosome separation,chromosome segregation
GO:0045132,2,GO:0010564,0.673,1.8950406981093242,25,meiotic chromosome segregation,regulation of cell cycle process
GO:0045005,31,GO:0034645,0.433,1.8950406981093242,0,DNA-templated DNA replication maintenance of fidelity,cellular macromolecule biosynthetic process
GO:0036297,50,GO:0006974,0.657,1.8950406981093242,7,interstrand cross-link repair,cellular response to DNA damage stimulus
GO:0035825,31,GO:0034645,0.486,1.8950406981093242,0,homologous recombination,cellular macromolecule biosynthetic process
GO:0031573,2,GO:0010564,0.72,1.8950406981093242,7,mitotic intra-S DNA damage checkpoint signaling,regulation of cell cycle process
GO:0031297,31,GO:0034645,0.401,1.8950406981093242,4,replication fork processing,cellular macromolecule biosynthetic process
GO:0007131,31,GO:0034645,0.486,1.8950406981093242,18,reciprocal meiotic recombination,cellular macromolecule biosynthetic process
GO:0000712,54,GO:0007059,0.753,1.8950406981093242,23,resolution of meiotic recombination intermediates,chromosome segregation
GO:1903394,23,GO:0051128,0.318,1.8950406981093242,6,protein localization to kinetochore involved in kinetochore assembly,regulation of cellular component organization
GO:0071459,6,GO:0008104,0.64,1.8950406981093242,1,"protein localization to chromosome, centromeric region",protein localization
GO:0051383,36,GO:0006996,0.519,1.8950406981093242,4,kinetochore organization,organelle organization
GO:0051382,23,GO:0051128,0.355,1.8950406981093242,12,kinetochore assembly,regulation of cellular component organization
GO:0034508,23,GO:0051128,0.357,1.8950406981093242,0,centromere complex assembly,regulation of cellular component organization
GO:0034502,6,GO:0008104,0.672,1.8950406981093242,1,protein localization to chromosome,protein localization
GO:0034501,6,GO:0008104,0.638,1.8950406981093242,12,protein localization to kinetochore,protein localization
GO:0034080,23,GO:0051128,0.293,1.8950406981093242,2,CENP-A containing chromatin assembly,regulation of cellular component organization
GO:0031055,23,GO:0051128,0.293,1.8950406981093242,0,chromatin remodeling at centromere,regulation of cellular component organization
GO:0140029,25,GO:0046903,0.823,1.8950406981093242,0,exocytic process,secretion
GO:0099643,25,GO:0046903,0.887,1.8950406981093242,0,signal release from synapse,secretion
GO:0099500,23,GO:0051128,0.322,1.8950406981093242,0,vesicle fusion to plasma membrane,regulation of cellular component organization
GO:0097479,55,GO:0051640,0.796,1.8950406981093242,2,synaptic vesicle localization,organelle localization
GO:0097352,23,GO:0051128,0.318,1.8950406981093242,3,autophagosome maturation,regulation of cellular component organization
GO:0090174,23,GO:0051128,0.385,1.8950406981093242,0,organelle membrane fusion,regulation of cellular component organization
GO:0071806,38,GO:0015833,0.517,1.8950406981093242,1,protein transmembrane transport,peptide transport
GO:0065002,38,GO:0015833,0.517,1.8950406981093242,2,intracellular protein transmembrane transport,peptide transport
GO:0051650,55,GO:0051640,0.85,1.8950406981093242,0,establishment of vesicle localization,organelle localization
GO:0051648,55,GO:0051640,0.856,1.8950406981093242,0,vesicle localization,organelle localization
GO:0048489,55,GO:0051640,0.783,1.8950406981093242,18,synaptic vesicle transport,organelle localization
GO:0045026,23,GO:0051128,0.293,1.8950406981093242,2,plasma membrane fusion,regulation of cellular component organization
GO:0031629,23,GO:0051128,0.322,1.8950406981093242,7,synaptic vesicle fusion to presynaptic active zone membrane,regulation of cellular component organization
GO:0030728,7,GO:0022414,0.581,1.8950406981093242,13,ovulation,reproductive process
GO:0023061,25,GO:0046903,0.907,1.8950406981093242,0,signal release,secretion
GO:0017156,25,GO:0046903,0.83,1.8950406981093242,12,calcium-ion regulated exocytosis,secretion
GO:0016082,25,GO:0046903,0.724,1.8950406981093242,6,synaptic vesicle priming,secretion
GO:0016079,25,GO:0046903,0.831,1.8950406981093242,9,synaptic vesicle exocytosis,secretion
GO:0016050,36,GO:0006996,0.608,1.8950406981093242,2,vesicle organization,organelle organization
GO:0007269,25,GO:0046903,0.887,1.8950406981093242,11,neurotransmitter secretion,secretion
GO:0007030,23,GO:0051128,0.379,1.8950406981093242,33,Golgi organization,regulation of cellular component organization
GO:0006906,23,GO:0051128,0.385,1.8950406981093242,24,vesicle fusion,regulation of cellular component organization
GO:0006903,55,GO:0051640,0.728,1.8950406981093242,1,vesicle targeting,organelle localization
GO:0040015,44,GO:0040008,0.759,1.8950406981093242,13,negative regulation of multicellular organism growth,regulation of growth
GO:0008595,13,GO:0022008,0.415,1.8950406981093242,14,"anterior/posterior axis specification, embryo",neurogenesis
GO:0007351,13,GO:0022008,0.415,1.8950406981093242,0,tripartite regional subdivision,neurogenesis
GO:0048137,7,GO:0022414,0.443,1.8950406981093242,1,spermatocyte division,reproductive process
GO:0007140,7,GO:0022414,0.533,1.8950406981093242,4,male meiotic nuclear division,reproductive process
GO:0006335,23,GO:0051128,0.314,1.8950406981093242,5,DNA replication-dependent chromatin assembly,regulation of cellular component organization
GO:0045765,13,GO:0022008,0.447,1.8950406981093242,0,regulation of angiogenesis,neurogenesis
GO:0030308,44,GO:0040008,0.796,1.8950406981093242,3,negative regulation of cell growth,regulation of growth
GO:0008213,20,GO:0043412,0.578,1.8950406981093242,0,protein alkylation,macromolecule modification
GO:0006479,20,GO:0043412,0.578,1.8950406981093242,7,protein methylation,macromolecule modification
GO:0098754,16,GO:0070887,0.544,1.8950406981093242,0,detoxification,cellular response to chemical stimulus
GO:0071722,16,GO:0070887,0.387,1.8950406981093242,1,detoxification of arsenic-containing substance,cellular response to chemical stimulus
GO:0046685,16,GO:0070887,0.451,1.8950406981093242,3,response to arsenic-containing substance,cellular response to chemical stimulus
GO:0044272,66,GO:0006790,0.892,1.8950406981093242,1,sulfur compound biosynthetic process,sulfur compound metabolic process
GO:0043200,16,GO:0070887,0.469,1.8950406981093242,2,response to amino acid,cellular response to chemical stimulus
GO:0042398,22,GO:1901564,0.341,1.8950406981093242,0,cellular modified amino acid biosynthetic process,organonitrogen compound metabolic process
GO:0019184,18,GO:0043603,0.577,1.8950406981093242,0,nonribosomal peptide biosynthetic process,cellular amide metabolic process
GO:0006750,18,GO:0043603,0.564,1.8950406981093242,6,glutathione biosynthetic process,cellular amide metabolic process
GO:0006749,22,GO:1901564,0.415,1.8950406981093242,116,glutathione metabolic process,organonitrogen compound metabolic process
GO:0032508,36,GO:0006996,0.555,1.8950406981093242,38,DNA duplex unwinding,organelle organization
GO:0032392,36,GO:0006996,0.556,1.8950406981093242,0,DNA geometric change,organelle organization
GO:0000725,31,GO:0034645,0.494,1.8950406981093242,0,recombinational repair,cellular macromolecule biosynthetic process
GO:0000724,31,GO:0034645,0.494,1.8950406981093242,43,double-strand break repair via homologous recombination,cellular macromolecule biosynthetic process
GO:1905039,38,GO:0015833,0.492,1.8950406981093242,0,carboxylic acid transmembrane transport,peptide transport
